time,thrust
0,102.20384486261304
1,101.44916486101495
2,96.99452468496416
3,98.73549349282204
4,102.35225838066374
5,101.15043387940031
6,102.90162300917981
7,100.58740232960272
8,97.92361362907371
9,96.84667876511496
10,102.78517176935401
11,100.9842618430433
12,98.25026148504297
13,96.29742797507966
14,102.10951960052637
15,98.26237145383756
16,103.09463967931319
17,99.81568330963053
18,101.913718742811
19,100.32194712735154
20,98.71323575106157
21,99.1787574112341
22,102.62300546829876
23,100.91068611566637
24,99.49536970811972
25,98.36546244011734
26,97.99697080353677
27,102.72257367876662
28,99.38296792000064
29,96.4501817882298
30,101.93888748961315
31,100.00200349569992
32,99.63110739370566
33,101.56152147024608
34,101.80635626755947
35,100.24082098858177
36,101.18357634150594
37,96.93029968168162
38,99.45680207872596
39,99.72687810472948
40,102.21501846260618
41,99.20606045704191
42,101.41125864315754
43,100.5171833589684
44,98.16103339259683
45,100.17748890851409
46,101.51956592903332
47,99.20303825261716
48,98.60318047210455
49,102.10615822636812
50,99.23413087620385
51,97.66831176353332
52,97.08539667954737
53,-0.610144050374069
54,-6.78549379864328
55,-0.9477897031449087
56,-2.1791226520642617
57,-1.9295700394202577
58,-1.858627032884064
59,-1.8752063351670758
60,-1.7245037056022121
61,0.27487506114777066
62,1.1687725901920512
63,-2.283420260769508
64,1.144124715068762
65,-0.0592307741394637
66,-3.9280351367855815
67,2.0531305555277495
68,0.2746663247563777
69,-0.608586399171022
70,2.5923959170160455
71,0.33731481009893394
72,1.3678374049500515
73,-1.9195206617311298
74,-1.6364994297885873
75,1.5106736166812842
76,-2.2447391623401174
77,-1.1583319665672716
78,0.430271634128799
79,-1.10934208363776
80,-2.0036299263243227
81,-1.7496841447387266
82,-1.4964528933171923
83,-1.1071533053781424
84,-1.8596529632214132
85,-1.944674352663741
86,-1.0541445626575079
87,0.32409342668836083
88,1.6065363280091036
89,1.2233162793087222
90,-1.8884659127106005
91,-0.8874595512215665
92,-0.3265378073746522
93,-2.173804752289175
94,1.1826990140669016
95,-1.9350641531159274
96,2.2874157566464945
97,-2.6742540356942763
98,0.6116854192826968
99,0.46233447045240605
