time,thrust
0,96.99144223194097
1,98.98224578540565
2,101.27488252427024
3,101.04422691487932
4,101.13830393941853
5,95.68380474009062
6,97.08268118307328
7,98.72353574224343
8,100.5565954889397
9,99.79886022392276
10,99.83331316534832
11,96.41598862205761
12,100.55145736914973
13,97.21151932103791
14,98.27434564194954
15,98.49497992825361
16,104.29018798401626
17,98.19807967576487
18,100.56506987462727
19,100.29884361337113
20,103.82644923948688
21,98.04996783122549
22,99.9556288898362
23,99.95857835396164
24,0.09425921106637562
25,-1.0281010417409622
26,-0.0731716551106435
27,-2.903356913636852
28,3.532654654614169
29,-0.44665560427716633
30,1.5294484970378377
31,-3.792422355298705
32,1.0634366912076167
33,-2.296753630980105
34,-1.2452557018293189
35,-1.2035471592381513
36,4.175220636451322
37,-0.39491878173796374
38,-0.16650158872990378
39,1.716976255017065
40,0.8873945660396209
41,-0.6543257191059023
42,-3.709479353748605
43,3.3660035225356695
44,1.6710885089289278
45,2.5047454691461737
46,-0.2751430930040356
47,-0.4860056376151389
48,0.7528806554872093
49,-1.3502470095584251
50,-4.706492613600705
51,-3.8667704697426157
52,-0.6214058806608087
53,-2.96270070523631
54,-1.1937468865150032
55,0.14460861239344758
56,2.936906499511707
57,0.37688892555082537
58,2.2406535471804325
59,0.849964653442025
60,1.2698778350791808
61,0.5275060414598708
62,-1.8532497014517848
63,1.471157649036188
64,1.6907526678207785
65,-0.47413629378059174
66,-1.8779086168864876
67,-0.8212805073711806
68,-1.9538409272708912
69,-3.6254106899854874
70,-1.7498634751365931
71,0.6916576083032449
72,0.7065598682380028
73,1.6972896097480248
74,-2.6162597306558166
75,-2.3126189677178015
76,1.1087156978104709
77,-2.7690608558949417
78,0.5514536345560076
79,0.21681668636985693
80,0.7324937277889221
81,2.8506962542405963
82,-2.695119550737106
83,-1.3676670419999084
84,3.489754097885313
85,0.5493961243454246
86,-3.481011506320631
87,0.2710293275699065
88,-3.268675013401711
89,-1.1204246018695625
90,-3.551105089735436
91,-1.8695113566495662
92,-2.7047721673952023
93,2.444768245228056
94,1.6750717770322292
95,-0.34205549743076646
96,-2.7318139736992095
97,0.5609700881486415
98,2.406850581831401
99,-1.337784239663101
