time,thrust
0,100.3232983193984
1,97.98392088631725
2,100.68537992466176
3,95.21306786018768
4,96.98304773227498
5,99.46359665081741
6,96.82551852454728
7,100.2811796078938
8,97.16866844337919
9,104.78778243723278
10,98.75970077593863
11,101.6179121030863
12,98.3654601667219
13,101.41075587310175
14,99.33727428243033
15,100.99855259171453
16,101.89579986824397
17,102.21206755689141
18,96.88477430906389
19,98.52543870103045
20,99.91550202098479
21,100.80383455357294
22,102.06438160550088
23,98.66803216637466
24,98.9321352993854
25,100.02858823244556
26,95.87751604073736
27,101.72692954277375
28,94.78792579130939
29,99.36875621193431
30,101.65854462004408
31,99.28341797134759
32,100.52555364623773
33,95.89522576017897
34,98.82921546158563
35,101.46139026379977
36,100.13993708316092
37,103.29765541966447
38,98.88120635919027
39,100.98984063637336
40,98.14173026004387
41,98.5302808143898
42,102.73882353512798
43,99.501845959539
44,102.38423035633174
45,98.64825599130336
46,100.03165680652093
47,98.62454402880648
48,101.44737515891622
49,99.91041251315447
50,100.06453047631285
51,101.81896936820111
52,101.3114926081617
53,99.03865985758532
54,98.95572113958566
55,98.89072511943316
56,100.86191573250429
57,101.59681428481207
58,97.13498350480877
59,104.84548796555043
60,99.78558497830826
61,102.59602237772461
62,102.64748521296534
63,100.00684702838912
64,103.63744729035452
65,101.4223839884446
66,100.02772418662641
67,98.8352231883704
68,102.47553510299723
69,99.86696836740579
70,0.17807836521652382
71,1.2897203429767186
72,3.5070910613660637
73,0.33097209346653855
74,-0.47045509785525264
75,0.7391095539498567
76,3.694893676173688
77,-1.1882788341224202
78,-1.7932562676732402
79,0.2693478519979042
80,-4.664352814584274
81,-2.5492569953204556
82,3.077017061264854
83,0.36529470835001965
84,0.8404366271247505
85,-2.9280285331666653
86,0.7112172996763433
87,-2.0341808505611785
88,2.9261894449505528
89,-2.256749841940701
90,1.0568570496958363
91,-0.3436367927354573
92,2.9938287830868493
93,-0.5252664637405307
94,-2.616482883228285
95,1.1772409829628367
96,1.1494194929907522
97,-0.785104835039744
98,2.2782600377613567
99,0.3572186539411728
