time,thrust
0,97.18524169139289
1,101.10580146559697
2,102.99166722855742
3,101.79318081288548
4,100.12506839732576
5,99.27116886287926
6,97.70515983376201
7,101.05559558314758
8,98.08926808183013
9,98.10050261129997
10,98.51826384757192
11,99.82930273081708
12,98.36925254242743
13,103.91950138901973
14,99.45683414017773
15,98.38852964474997
16,99.56827500442066
17,99.47023263954698
18,103.2678561980581
19,100.49281717879036
20,101.76940565383848
21,101.84127362895235
22,99.37126976320151
23,99.43460312663149
24,103.41591037824054
25,105.12218607022672
26,98.79984542982453
27,102.11987077214363
28,97.15121324779284
29,98.56555343504627
30,95.9413564779621
31,99.74804687352963
32,100.23405675088257
33,96.28866105539171
34,98.63377841394117
35,98.58253744039891
36,98.85676731642738
37,99.53798445995018
38,100.85458645190843
39,102.88354595301504
40,97.84053131617331
41,98.8141948972287
42,98.44397896677444
43,102.07867713887099
44,98.44847332322976
45,98.4131695819478
46,99.96001399582552
47,98.24597502205019
48,100.51211739070551
49,99.29188283083984
50,99.2913967566371
51,97.93020337806446
52,99.65744421954209
53,98.26339347703727
54,98.4735901221204
55,98.5592374983841
56,103.33810146291844
57,102.10990281700386
58,101.68785599991159
59,99.96926349004426
60,98.97124827651743
61,103.62886684113609
62,98.81855493475132
63,99.71063471905353
64,102.27085767842192
65,98.29307110676687
66,99.85357374554899
67,99.53562303415224
68,97.5753860452603
69,98.31597583831197
70,97.34204086906288
71,104.31674746086634
72,101.50293119709255
73,100.76716773759759
74,-0.37320703484901524
75,-1.1307554338058703
76,1.0930467759246079
77,-0.053503029056216865
78,0.7124171287109028
79,-0.6164806583711228
80,-1.0773662772390005
81,3.6717320340196813
82,1.0449957305540438
83,-1.1581646123564264
84,4.153430151305165
85,-0.33116170507990794
86,2.662046762101881
87,1.9298129493752687
88,0.21572234826228964
89,-0.9376152392599459
90,2.1822616592511226
91,-3.122322808662035
92,1.5096489642009878
93,0.0876689623845719
94,-3.7696649197079584
95,0.5035152790193054
96,2.9979253255536924
97,-1.282263419555053
98,0.40439395864063615
99,-1.3189635099528216
