time,thrust
0,102.97890202627603
1,101.7675109573389
2,97.34479145372684
3,102.92525942348743
4,101.67527440410049
5,98.07186286785787
6,99.08523463556689
7,100.71170253194116
8,97.82384636622048
9,97.85814248032298
10,102.88979192384953
11,100.83341171491209
12,102.2535994860465
13,100.29430471436389
14,99.28918847421578
15,97.67494980261463
16,98.60340650200858
17,102.545841505758
18,103.81666535460327
19,96.8356273676174
20,95.87040996195105
21,95.55215358425055
22,99.43715814293823
23,99.0182273639872
24,99.6268645127843
25,98.67598602626636
26,102.74625951874188
27,-0.11622493377954064
28,-1.7866325445013995
29,1.5058918959785224
30,4.019831092852503
31,1.0026942046623892
32,1.8309900297348254
33,-0.1245248174339637
34,-0.347744629827959
35,-2.5734688503460594
36,-0.016506579945028788
37,-0.5516101108342302
38,-0.871295147036578
39,-0.9644873783289193
40,-0.5871964784034917
41,1.863267656151525
42,0.13187206853160277
43,0.9691378081655817
44,-0.7782497757645533
45,-4.0791919216519625
46,2.232468812354936
47,1.2007793491789949
48,-2.189946880766928
49,-2.3074834113524685
50,1.9433132336062677
51,1.4057846755344245
52,-1.2827404112585998
53,-0.6797271187113632
54,-0.1704004017524005
55,0.2805939843175701
56,0.4082304765776211
57,0.966203720300565
58,-2.9255133104238604
59,2.789255360374493
60,-1.0794974105211994
61,-0.45528507111512073
62,0.4296664340145105
63,0.2382297746282232
64,0.0920760230002976
65,-3.4757647885037883
66,2.401636155126759
67,-1.0084246963402232
68,-0.7625748446290144
69,-3.5191465046323134
70,1.8379626407614331
71,-1.5578553790010043
72,-2.0101499514762433
73,1.0732775531443535
74,-0.8334146078799881
75,0.40678240427026635
76,4.171320013224723
77,3.538617535447101
78,0.9609181586949126
79,1.7763449684693513
80,-3.6520558010304462
81,-1.2418432979743437
82,1.2724034760765657
83,-1.6661090544876063
84,1.2285288477987977
85,1.106107167188085
86,2.7753135501647455
87,0.5153070350085688
88,1.0095338055035443
89,1.3905060888340137
90,1.1241484515944542
91,-3.4184520847138096
92,-1.039545283292184
93,3.671683066842798
94,4.932742969424099
95,4.2834396655999445
96,4.9083717466030095
97,3.25930543219915
98,2.662385271236356
99,1.223132831557285
