time,thrust,pressure,fuel_flow
0,0.15092514913014973,0.0,0.0
1,11.000719300159288,13.656755009771024,0.6868186917592501
2,23.905542316617154,29.96028127835532,1.4951141199215219
3,38.59305406583043,48.42521560833011,2.4129209644827427
4,48.332585695371016,60.069426522197254,3.021721411430914
5,61.69135134553384,77.12050463846252,3.8580088191816153
6,73.38890837114107,91.80398253367967,4.59237883656847
7,82.82990555362925,103.60105589434232,5.17331130135409
8,96.99983600595277,120.93474469334132,6.043240708502991
9,106.41919588651476,132.82606149332767,6.642690089692098
10,119.44107197021705,149.6415292806545,7.469347919356349
11,121.0693363084428,151.2635704113007,7.578239486655322
12,122.27096658544733,152.64308728793645,7.634182579609954
13,118.58851389872825,148.0976084386945,7.417241807523199
14,119.5262138275761,149.4131694423981,7.447302303126597
15,121.42166268077077,151.94171225736184,7.614338826581882
16,120.55689952087846,150.60108175738847,7.510598748577989
17,119.35433004620782,149.52050658596838,7.473757844300748
18,118.53011222306266,148.16449595557611,7.4015634858378085
19,120.41758433199564,150.45392396170763,7.522309708357624
20,119.74755479292914,149.77679222847206,7.501101013269626
21,120.79190735451176,151.12824482679437,7.55742303088735
22,121.53709379353542,151.4779415397337,7.568241876754493
23,121.17449546212623,151.3807110387526,7.563380033348231
24,118.91829028982359,148.86667658146186,7.446307298698788
25,119.27197888823225,148.87515616360784,7.435692382998612
26,120.4990729392522,150.93547765546919,7.556802446377865
27,118.85882654549974,148.51007605375835,7.4329556764311935
28,120.0657531576719,149.97476617570885,7.4811890850293485
29,121.03191798210494,151.11479271826954,7.546930830440412
30,120.48595703381724,150.63719582443022,7.532037117460399
31,118.67826849968446,148.05062217776097,7.403882584403894
32,120.64502020866978,151.12494573622328,7.533870854953318
33,119.74288689666469,150.01268627132507,7.49780565402752
34,119.03524276952808,148.39665215040316,7.416182427227013
35,121.85726045587893,151.97595489896202,7.606129227078654
36,120.71774621479942,150.60196932422028,7.52094154565334
37,119.57554710658081,149.79852032260752,7.487322055230443
38,122.2715841001469,153.17128607992342,7.64630575907942
39,119.40267312937102,148.86557687042284,7.4466095126700935
40,118.09831991237064,147.8495353159973,7.394667635967554
41,119.9542346080608,150.10224339886418,7.516167808917639
42,118.6430876394434,148.55974608742198,7.429681007595675
43,118.46117337073673,147.95911283128237,7.401005184446795
44,108.03832195370143,135.00303884518675,6.749772062782737
45,120.32807770719879,150.3324518185766,7.4907566689935745
46,119.88031759307938,149.5915343906022,7.472403261322139
47,120.02087300735182,150.0281281086849,7.491974517368411
48,121.30803517060318,151.8515615786773,7.5654562031404415
49,121.46228040001317,151.72006394094134,7.5795893798441885
50,119.86945430982841,149.53513885482778,7.462156209611645
51,120.80270766721704,150.86053389332278,7.541714477105941
52,119.53220529489641,149.7473660835212,7.489196428958145
53,118.03020432059951,147.18921039783257,7.356114886689741
54,120.50689721507761,150.41040056965954,7.522952257522826
55,123.24515611129796,154.30977751267375,7.733716306427603
56,121.43949441499909,152.30950252731625,7.606992964696217
57,124.16389485948284,154.94307489145186,7.741986626192466
58,119.54535502808675,149.21798705931036,7.445534572007741
59,119.534186306011,149.45165019804517,7.506648174633941
60,120.3610957845463,150.3579183647701,7.505588975651243
61,121.02294199995929,151.26598034733416,7.565750859188811
62,120.17201457216328,150.55719796629978,7.530595043769395
63,119.114801143632,149.05563250896589,7.452352066386794
64,119.40005784391583,149.04498418431484,7.464724580865504
65,122.25911125482172,152.50221760769094,7.640356340093713
66,118.23594375808442,148.15812715005907,7.413951445338384
67,120.26812127786266,150.21427344137368,7.517625854574509
68,119.43740781619273,149.28949058638798,7.440017372093365
69,119.79692437169405,149.87437931289102,7.478818174220428
70,116.36156971137008,145.84856659803916,7.2915341266387435
71,118.60262840108395,148.43910822116,7.4212579540792944
72,120.3676948127955,150.60681956379062,7.520304478132227
73,121.06747244399237,151.32808878244563,7.562908910593068
74,118.87772621706567,148.42168529581602,7.437704420850675
75,119.4246079535313,149.38446287750207,7.480158431919332
76,119.40096793192633,149.2190635907777,7.457429510386492
77,119.5958832621975,149.80503165536626,7.4785205707405265
78,101.5892675394983,127.02060209943903,6.361650934503355
79,85.77105966302646,107.06604632800642,5.3719810635638305
80,69.21523411384126,86.14640490218335,4.3132522024326345
81,51.43892106393415,64.17894910869657,3.2233253042504426
82,34.319030704213134,42.77117939442947,2.129125578577081
83,16.037358587832948,20.02668160524487,1.001425486151836
84,3.037360523956711,3.556755393150322,0.17978569332665212
