time,thrust,pressure,fuel_flow
0,0.06609300832598163,0.0,0.0
1,12.286347887616733,15.364120375858512,0.7720455856404684
2,24.580515119021616,31.059844665559353,1.5469076666886543
3,37.6995138404856,46.6960781107264,2.3053551858416363
4,49.02032300622227,61.40343626184202,3.053624299061039
5,59.44710527208484,74.54130356864553,3.72901312845713
6,72.1541548997567,90.12999884550345,4.50601134762732
7,82.5739260522089,103.31144682418723,5.151290373321764
8,97.077606147639,121.44800654936188,6.08472974679971
9,107.11245951594246,133.63874956894912,6.665489261317652
10,120.88580869024277,150.85282461420772,7.540062418072451
11,119.6962507148677,149.32375997838062,7.463140246193946
12,121.42559650773634,151.77528849447557,7.570589548231947
13,118.00953980896037,147.11672643971775,7.371516440373233
14,120.07582839529536,150.14890194110103,7.501812112286355
15,119.94809920206073,149.77058679993075,7.485263454836449
16,120.04459289576782,150.42099517277472,7.526912271404506
17,121.80836083379732,152.8445084591133,7.617246289601211
18,119.54046962900591,149.75764417625916,7.4836971440183255
19,117.55266242173896,146.88171125440562,7.349988318161389
20,119.65310435944383,150.0388181540023,7.508675983999867
21,121.46558610706543,151.73450317239488,7.591814511422261
22,119.99285101273365,150.00875630059485,7.504756332308751
23,120.13781511499954,150.69596429275782,7.534121182591976
24,122.19456757714327,152.8243821582769,7.634238316344953
25,121.23544470799716,151.38642689858113,7.561400796141308
26,120.33071089508101,150.38081034597937,7.534733021010124
27,118.51504139240978,147.9400124678542,7.3851697367369145
28,119.25892936398293,148.91771326013935,7.439117399172451
29,119.46233330356569,149.5618713028268,7.481690027389665
30,118.79533669496436,148.33774029343675,7.416293283291454
31,120.78822930644507,151.28154353364968,7.559284701529494
32,119.22429289016905,149.3198746511667,7.4596666621030066
33,120.8131641996853,151.09442976049584,7.539607610986937
34,117.3721339683712,146.51245230175184,7.350415995258591
35,118.88169956297565,148.390632532711,7.410778925585558
36,119.28913308822311,148.70824502102238,7.431020605705166
37,120.90148257058122,150.95342129299448,7.558030752187291
38,118.68218017256933,148.3460657318249,7.413706183220609
39,120.86206174283352,150.9002165516232,7.548005349116918
40,118.58170951813821,148.40158214924745,7.42329098908185
41,122.05512989690511,152.42037686669684,7.625880339809118
42,120.22360975553745,149.99363519844107,7.487903101842258
43,121.20152064784898,150.94709664984245,7.561502341783318
44,119.73832030074185,149.82697327727334,7.483772664384447
45,119.71106757863583,149.70762664463282,7.492581248094665
46,118.89114460924681,148.65796344801288,7.439279879896377
47,120.61056742051466,151.1808202019886,7.547979997367583
48,121.13234008073569,151.31671846627108,7.562803649138267
49,119.52535614559187,149.52708118492396,7.470177675445961
50,122.14998496231351,152.60240572864262,7.62856227143768
51,118.00932332160589,147.35619032888417,7.368023385806286
52,121.60387617596012,151.451126708965,7.586797143389357
53,121.62352451302692,151.81812503222014,7.580541629844316
54,119.49276162887358,149.38908569116728,7.455835065940674
55,118.84739833902428,148.66803608828198,7.435904485115902
56,119.4690468960591,149.5840867217178,7.477841874893439
57,120.60161486074622,150.68137979989967,7.523880680525081
58,117.6098171713253,146.96343794229972,7.347401233480385
59,119.93103462559687,150.00430244430635,7.501006378890323
60,119.44330689242517,149.20868338471507,7.458389228772449
61,120.90084670426982,150.99222565274405,7.532731159392317
62,121.0595032832999,150.97725100272916,7.5506988799077925
63,120.57848584518956,150.79454456863024,7.527366277228697
64,120.35360419528556,150.60671638827426,7.52564327702244
65,118.04637600119382,148.0996642780346,7.396586600503892
66,119.3810390088745,148.8475733081489,7.435164590125043
67,111.84501826293682,139.41398484121456,6.968120509153553
68,103.52783182532883,129.31057142504883,6.464868402323496
69,92.45876503699958,115.33090467497038,5.763907426454157
70,83.6657771933595,104.75253087405552,5.2355014076897115
71,76.4107057092485,95.42189312346002,4.774209997780688
72,67.35708375477746,84.39235088521684,4.205088150430297
73,59.22879790087335,73.68005394532267,3.6838786843843727
74,53.31012699757943,66.29290603376609,3.3174970713130087
75,41.93685478535525,52.712102922358056,2.628813761177027
76,33.324293247887496,41.31429694020691,2.0620800560332673
77,25.609998010017254,32.03138986952794,1.6098240642850692
78,15.628436560455349,19.643255388191292,0.973143326975405
79,6.775902462849352,8.870138869291516,0.44816589046143956
80,0.0,0.0,0.013875575874305188
81,0.0,0.0,0.011117596274840873
82,0.8408243125492403,1.0066252610397057,0.04329524071643279
83,1.8387478971213582,2.4913801931694626,0.12183401631470718
84,0.0,0.0,0.0
85,0.13228415722819117,0.0,0.0
86,0.735254345628398,1.0713164346863413,0.0633069344810943
87,1.4001854647709147,1.2903923180725925,0.07478593834829102
88,1.0677353761506758,1.3912886580664043,0.0591427394792122
89,0.39202203671288194,0.0,0.0
90,0.20249178247779942,0.0,0.02123947681080963
91,0.525383798125843,0.7993295576547512,0.04026436373977328
92,0.01083159048091141,0.0,0.0
93,0.11150205982759845,0.0,0.006673054185548778
