time,thrust
0,99.02030672300594
1,98.10178607282799
2,101.53307008729416
3,98.95579975752801
4,101.21219883893694
5,98.16527495051594
6,98.8827208062435
7,98.69095326659125
8,100.5990635054212
9,101.12551783687647
10,99.39314674379118
11,97.69602387618193
12,96.35548363989282
13,97.82503698851696
14,99.37581662588697
15,98.07665219829337
16,103.59782500446603
17,100.82409171677259
18,99.20229025012907
19,103.40683078149928
20,100.10311554905402
21,96.83153246075447
22,97.74348959949633
23,100.01787096021984
24,96.60482363710013
25,101.51835149124993
26,97.7086414708957
27,96.30206274108585
28,100.56995689838566
29,99.24643292864846
30,99.57234598817003
31,98.16056797619932
32,98.4165449629364
33,98.656316590628
34,100.29054513884698
35,96.78147804041225
36,100.10630232109351
37,99.90816100267043
38,99.17076018032334
39,103.56088447213725
40,99.72142065186361
41,97.69133176104245
42,98.4620713060491
43,98.68519150258726
44,101.11555331318215
45,98.49719243664116
46,100.51201451071171
47,102.60546865370482
48,100.3162213571079
49,98.07284108996244
50,101.3562047994164
51,102.92587162049745
52,101.47791493149137
53,103.78104836213564
54,98.6790133842495
55,102.12558199282762
56,103.03387304228515
57,100.82786549721412
58,100.78044577257289
59,97.76089836123035
60,101.71573029260026
61,100.93800366060223
62,101.26365042736884
63,100.52665408663334
64,100.8353820763483
65,99.7408038306733
66,96.29477275096454
67,100.75830484638135
68,103.01912859611653
69,100.7382953383686
70,100.55087577012615
71,100.21186121639448
72,98.70678417323582
73,101.96080259323766
74,101.42207564632706
75,101.51532734856366
76,98.24746967825097
77,99.40836416349377
78,100.38998121464658
79,101.49367827990386
80,103.55079974067488
81,100.25552078578473
82,99.81863136690703
83,96.5364392024411
84,100.06209154709343
85,97.6586124942909
86,104.21336927467553
87,102.2723394919537
88,97.63164088125235
89,99.37660342892819
90,99.39227179829072
91,101.23674900479462
92,99.8629354553382
93,98.6110203704996
94,98.31064972537841
95,99.74004519567772
96,100.64927916939978
97,100.71241945921115
98,99.46445455302671
99,102.85993319819514
