time,thrust
0,96.7598172425671
1,98.02917215356204
2,102.70225842926459
3,98.48002402593345
4,97.34279837048325
5,98.34101070294356
6,97.80857239253758
7,100.08754632346229
8,100.20513872846973
9,103.9238518949282
10,102.34502995258947
11,99.72437409120882
12,104.88203896748931
13,101.31196282556596
14,100.53979417120058
15,98.98131035119104
16,100.41579380737134
17,103.71561638556211
18,99.51890327372153
19,100.1835967179722
20,97.93126994994923
21,98.9001289499757
22,98.69012343800267
23,99.5169837748206
24,100.96809382329262
25,100.29406120048417
26,104.34234079997374
27,102.87082587917212
28,102.53669536650636
29,98.31850276568372
30,102.03577227070096
31,99.7735466510377
32,100.57563984874815
33,102.01466508173169
34,98.66241441706585
35,102.08164867520898
36,98.29468791276288
37,99.97921558867998
38,103.62374940723834
39,97.32321110948982
40,96.27306116416476
41,99.10597484250637
42,100.58657207478925
43,102.07370470829225
44,100.36151440232187
45,100.96278772818259
46,101.05958996298408
47,102.12581252196395
48,95.90683223568216
49,99.01400370730741
50,97.99663679832845
51,97.82470564279677
52,98.60791911188944
53,99.87126319120121
54,101.98099714943505
55,97.52135253076315
56,98.69969635559775
57,97.20188871392742
58,101.54175654060096
59,98.8921622023142
60,104.21061826955747
61,102.29880186934237
62,102.09863865845736
63,97.77068589897672
64,97.25525834882271
65,101.1924087320489
66,100.0023175664808
67,97.62106580058268
68,101.04944074989271
69,99.18862531140229
70,100.81287422679506
71,96.81096728059293
72,101.47465509800219
73,99.73600521081185
74,99.5884806183911
75,99.09545664157368
76,101.01878334366926
77,101.69699756065431
78,103.0279439566258
79,99.11951771445882
80,95.91145622325271
81,101.55559573600549
82,97.7314997848264
83,104.5542476039945
84,103.73270735419383
85,98.13176655455638
86,102.25894879503053
87,99.08587149241329
88,100.30279674433856
89,100.14073626591842
90,103.14966891200635
91,96.53074395941358
92,100.44760634508683
93,100.52364095343914
94,99.13383948230037
95,103.79603609413505
96,99.0178609376249
97,97.15969756032271
98,100.26990285956147
99,99.54443495161374
