time,thrust
0,101.05565035961607
1,102.8542607766914
2,99.42015785924316
3,99.42195157229332
4,102.14926977990865
5,99.36204953116369
6,98.29877454854544
7,104.6687965913828
8,99.81922196562145
9,97.61320222619679
10,97.88569165113172
11,96.64359826653643
12,100.72002391939284
13,98.17498541486069
14,97.83155097287899
15,98.42519108396681
16,101.77943754799865
17,97.22816638642563
18,98.89933738381052
19,101.15468230283346
20,102.73440327254995
21,102.07179241646243
22,101.6693134084332
23,100.54899150102685
24,100.49098824281977
25,99.4185171730355
26,106.10776142984214
27,99.54976948222476
28,99.8224106396279
29,97.81983062235622
30,98.80709372007225
31,100.64514612865875
32,104.28679464971594
33,97.1372233386495
34,99.72909756686782
35,98.58374919301414
36,102.29444310490163
37,100.14367697162032
38,97.87801633528424
39,0.9270260048362516
40,0.35411618142135415
41,0.47807510131788294
42,2.699986065827244
43,-1.7145503714546784
44,0.22793117306727997
45,0.4047451670420629
46,1.0603010440691487
47,-1.480673835653479
48,-0.12084602642314808
49,-1.8338877856347344
50,-0.1830676883475031
51,-2.369692483429836
52,-3.0926075673250173
53,-2.256690459582248
54,-0.9899910298835307
55,-1.6913585504955049
56,-1.9881708069939104
57,2.894376197562152
58,0.21647478195375514
59,1.7007709546877565
60,-2.57650423089971
61,0.539682429922621
62,0.4639624024611238
63,4.344147690416449
64,-0.4432701262189423
65,1.7444087190814919
66,-4.013280765788907
67,-1.62867282112207
68,-0.16655755451929186
69,-1.3696222897321382
70,1.501054755328004
71,-3.773772178825474
72,1.4368742697915489
73,-1.2832856741477252
74,2.110429599491857
75,1.4583435023372908
76,1.4731634204726716
77,1.0627392647165212
78,-3.812629682753968
79,-0.8872695699208053
80,-0.8445067179469143
81,-2.3165923294888553
82,2.1291509163348032
83,2.4932115093517067
84,-4.225010231364726
85,-1.011210556464884
86,0.00347126098791261
87,0.19097053733596195
88,3.0470936780949045
89,0.8976763851004121
90,-1.4350672781917293
91,1.5716970198057716
92,-0.17610596459627348
93,3.3576154623848846
94,-0.4484145418854003
95,-1.7454208423211692
96,1.878277011318645
97,1.4467844936452452
98,2.5068863881491725
99,1.717611089314723
