time,thrust
0,102.7389587392785
1,99.61263613483057
2,98.9827247229792
3,99.92143330359087
4,98.6404949719265
5,98.17959838595458
6,99.45245354131646
7,97.04731717277511
8,98.81628299203851
9,98.74842147198285
10,99.89966390003308
11,98.48649363067338
12,97.88520591802799
13,102.62140930383138
14,101.4320577848713
15,97.52272264227547
16,97.13886278189597
17,102.97417572522887
18,100.02665700609002
19,101.84276659358466
20,97.34014950441214
21,101.31836242162656
22,101.30963139385624
23,101.31549179830218
24,101.11689158783882
25,98.05944349951348
26,99.91342157804843
27,103.72024145946857
28,100.3649791024537
29,102.68500478067304
30,103.14818690347965
31,100.31844632405883
32,100.55729721669951
33,96.618957997926
34,98.15760480418889
35,102.80342258133949
36,98.29618059264833
37,101.95460227166461
38,100.7632306569991
39,101.20710275354189
40,99.30119847184189
41,99.60031604000157
42,101.00043726971379
43,94.62675204139246
44,99.65164209170199
45,100.67082133443384
46,100.55406309330483
47,99.2232661729775
48,102.29768648590961
49,103.26432944973705
50,101.98158575452487
51,100.49367976871477
52,96.8420694561515
53,99.51456843559674
54,99.20933563822918
55,100.01489188464879
56,100.39381835051323
57,101.33687349122435
58,100.16059204079359
59,102.96438746624571
60,101.08839634509313
61,100.31002255084418
62,100.15527234052657
63,100.87285766051895
64,102.05713091584765
65,99.1350752167273
66,97.09471024645502
67,96.41981584263551
68,101.5571934787856
69,102.49861703880971
70,101.60153627180034
71,100.11231609855591
72,98.09573124459949
73,98.95522685271467
74,99.83740999033742
75,99.86419864282819
76,101.76373870772468
77,99.03152405301539
78,99.13264739645348
79,99.7811149524989
80,99.50097646920588
81,99.9520489733835
82,102.27591519939796
83,103.15102309885303
84,101.71636076486335
85,99.70151717098108
86,100.14085946484344
87,100.28129229875645
88,103.06649541360582
89,99.94172806951948
90,99.0365639691897
91,99.06428579518185
92,101.27722427288046
93,100.97725797650797
94,99.21618990359008
95,96.00893266964763
96,103.70008324047544
97,102.50941262189396
98,102.04133891191282
99,103.36628524126328
