time,thrust,pressure,fuel_flow
0,0.0,0.0,0.004489309079189321
1,13.135721651001685,16.647200266530163,0.8225785628086392
2,22.95033139211612,28.29119057528326,1.4163077063761584
3,35.7439088598561,44.56309650494506,2.2188435845761627
4,47.78171476520529,59.4304939129356,2.9556656500935445
5,61.587326321929226,76.82258191039737,3.8302755109662487
6,71.40307544812144,89.10730014450179,4.440867854903545
7,84.8872617468643,106.66161832786322,5.333348848729425
8,95.61178762012972,119.62749214019868,5.967630655816038
9,107.35894201007639,134.73991505892315,6.743310426273385
10,120.47521784987902,150.32636073269228,7.518277602941891
11,119.85948006555729,149.60431940945983,7.486070884810426
12,120.66884252643793,151.0370753398245,7.555672716873212
13,117.39353704703655,147.08037220089062,7.3712490467440865
14,116.80733830235269,145.9697526913256,7.304732505159333
15,120.01854048704129,150.04421738256542,7.498704188431055
16,120.67691151717511,151.04130036379195,7.553868613831458
17,120.65128115294372,150.9453917052231,7.540926338235336
18,120.94388231558193,151.05895934948563,7.551932875624241
19,119.59242180004055,148.90428515128647,7.444207714257202
20,118.69355029532694,148.35141184717,7.420535396003208
21,120.40196525133182,150.19797726168068,7.50032660743858
22,119.02778519192655,148.9475337292045,7.448129357239454
23,121.36109108783391,151.59514550519037,7.585923083553876
24,119.227347963775,148.7469379475455,7.453290748449638
25,118.78175707586011,148.44584881959426,7.423379406894631
26,122.11172192097993,151.74804765407978,7.588513141769259
27,120.37222948728784,150.56171469504497,7.525510865905343
28,120.32693726995281,150.1214509565395,7.524399297923697
29,121.6864958032082,151.68875404742738,7.588626496722932
30,118.97382044206829,148.34666964672746,7.414109209275613
31,119.46380574073852,149.39617020490448,7.471944622769608
32,126.70767701570078,158.08113892487717,7.910277827294139
33,120.82170739445755,151.32839548703768,7.571156754104229
34,120.35475940810697,150.29593354207788,7.503754483693344
35,118.39678224811738,148.4087822375865,7.43382081301926
36,121.10437717642913,151.41366274709654,7.578110480103545
37,119.01497741046592,148.72378553504362,7.426171397768586
38,119.58097079904525,148.94494284625665,7.439329264864398
39,119.89831351029926,149.9294056520958,7.480350893074371
40,118.50772573129784,148.07833105050165,7.394288314997132
41,116.82105907853315,145.85504767580022,7.29900825815473
42,121.22677003634712,151.35135989806764,7.559130803120906
43,120.08871675221035,149.62208854537198,7.4636791011664085
44,119.25541721665097,149.1862586160417,7.4605603132485845
45,119.0028308991314,148.7437236291579,7.429575922299025
46,122.33546167926895,152.47681706613105,7.641978571468786
47,118.41832827226226,148.17761188665554,7.408673202456739
48,121.93679540218058,151.87705629535162,7.617681902182939
49,119.67641451539187,149.5442410397856,7.473396292074797
50,120.82728871852562,151.25006172561245,7.557332744650966
51,121.36493575028923,151.3616622009734,7.561728688968259
52,119.68438633326403,149.63849035632455,7.487708460424194
53,120.33935998296093,150.16343364147482,7.502291242339616
54,118.32905843114136,148.12257245498986,7.398436693519903
55,120.23876490973944,150.28580937777278,7.503760645782038
56,121.67254150566072,152.1763272999747,7.60469681949474
57,119.92364041862106,149.89909191760196,7.494068600515313
58,119.8831281680225,150.12900084674624,7.514032899686588
59,121.05900732068663,151.44198881107437,7.571405764320046
60,119.69147944913716,149.59763295944055,7.468596406111321
61,120.74801107834178,150.52830891129602,7.518628030467741
62,121.83148427761712,152.47253940023154,7.6132153291623
63,120.39389997344148,150.3559209062848,7.52845843279158
64,119.81672345450198,149.95500952780674,7.507641181640416
65,119.22612389177387,149.27544396312493,7.460523050222018
66,123.94818880236386,154.81507228451497,7.732089950042341
67,121.05050879565903,151.31056382200458,7.564170441109832
68,123.4342945092042,154.16418890421576,7.7083855520143
69,120.53764125343879,150.73939202676607,7.521550282560595
70,120.63998618648651,150.9633446537812,7.549519387536238
71,120.4074291133905,150.89251020382534,7.530439804896409
72,121.43185223503139,151.70603209297363,7.576425955936246
73,119.11160421630943,148.4671549176692,7.419613091182241
74,119.2483708217235,148.82169093780175,7.440015020925802
75,121.1963812262809,151.6290444841593,7.5699969900000665
76,117.13200033338993,146.6465164672255,7.324250142873268
77,119.06102871854354,148.8974253848929,7.446371528617595
78,121.63804559416272,152.07844832548892,7.602675851691298
79,118.70372319483522,148.39568854374332,7.437365779778436
80,120.79678399987131,150.865063413508,7.534358477605419
81,118.55028654124357,148.49467315259324,7.424967752622948
82,118.34172563131493,147.8548114768165,7.381115039016938
83,120.37876678289494,150.44763557726353,7.5354580391087165
84,120.81390494737832,151.12401394456344,7.570745022501314
85,119.63408528262255,149.38213570705327,7.47736553555493
86,118.9250047470486,148.32217739605878,7.432458479500494
87,121.52670661050212,151.58137664933685,7.579565150438139
88,104.46115737711733,130.53145402158088,6.517392583139187
89,86.89286957384101,108.91664367264549,5.437717935633198
90,68.48975555097843,85.6848876488984,4.260254842075466
91,52.57216407201899,65.7044297293803,3.2610464499109337
92,35.68268851477364,44.470076571557705,2.2314329244110493
93,17.909406609825297,22.318255898280306,1.106277745494114
94,0.0,0.0,0.0
