time,thrust
0,102.30647668433038
1,99.37135374923909
2,102.03869728485428
3,98.36701754630454
4,103.02704173026243
5,99.17328865743407
6,101.15904794299476
7,103.06400333155818
8,98.5362354726358
9,97.84245490807596
10,98.73070169965467
11,99.38806895694928
12,100.27263049111302
13,100.27116221329301
14,101.54647311587574
15,99.70498652521952
16,101.41694800753272
17,98.92515582028909
18,96.59353243049154
19,100.04195866463898
20,100.2579448656411
21,99.89333105294955
22,100.611878682376
23,97.8112023846751
24,98.70182855668969
25,98.59616801547615
26,101.52351083789809
27,97.45408444547247
28,97.49263545866455
29,95.64905701109588
30,103.26460152843894
31,98.27442653303909
32,99.28971388932534
33,99.2721255059701
34,102.86033012361099
35,100.1425482156663
36,98.69611439102707
37,100.22428923984162
38,97.77610218301007
39,103.80214990931668
40,99.84715980215343
41,100.30820503724814
42,99.81133916773211
43,98.83732364664088
44,98.57248336012456
45,99.712449534454
46,99.34492655197877
47,98.81619336142107
48,98.42975436405112
49,96.6987543162521
50,99.59433342390025
51,102.34250282746771
52,101.04769355645044
53,99.36855035620268
54,102.89257375523529
55,99.94083580912891
56,99.18564902057058
57,99.16219492823225
58,102.54689331624688
59,99.70611261834705
60,100.77137348289557
61,101.17027046310167
62,99.2300729418277
63,96.52031076647673
64,100.22340846543116
65,99.68288191203632
66,100.84095763948304
67,98.40571554824812
68,101.54361073703869
69,101.56587659879196
70,96.73034151807585
71,104.49024908022838
72,98.85095354675647
73,99.41960897426853
74,102.09350862162978
75,97.89814455343806
76,102.42073319186439
77,98.20878532684347
78,102.00942257994936
79,98.68422939369275
80,3.3123934565183024
81,0.23993712777744586
82,-2.339972448963809
83,0.9030120934681188
84,-0.10572587620244973
85,2.0910102585746375
86,-2.804798596222707
87,-0.1930469971638704
88,-1.7421600666637684
89,-0.0068910784427706024
90,-1.6091674721316298
91,-2.5735431437423624
92,1.4106571466813556
93,-0.2593579730344991
94,-0.12450577195950632
95,-0.3647245117361182
96,-3.8799679256195687
97,-0.4575802188008945
98,-1.746913083636299
99,-2.4386022228727784
