time,thrust
0,99.59554446889318
1,101.19457065966719
2,101.2852698482955
3,98.8321383198145
4,102.1041580593975
5,100.5316057546858
6,98.80871879731053
7,100.56659121718428
8,102.69329228665949
9,100.55119937645162
10,105.22148305600504
11,98.53361126917795
12,96.88293782909872
13,98.74382998627097
14,98.09827773937428
15,100.89430882065294
16,101.12880779456194
17,100.43041713229029
18,100.25607180220773
19,96.37063818677632
20,96.1927690296709
21,101.61399574639441
22,100.7777239545229
23,97.54456411745348
24,101.77377313855686
25,96.00552912685727
26,96.77612266300711
27,100.28321514018536
28,103.31321837087403
29,99.81124943163628
30,97.51382271447568
31,100.58824065394334
32,97.60524303867962
33,99.68777244122366
34,100.71568709519667
35,97.43341350302207
36,97.67703108016585
37,100.75572396773003
38,100.84590004546007
39,103.82883586655616
40,100.97334773809158
41,100.75655150853922
42,97.50841453798644
43,98.94548796011698
44,100.31102392343617
45,98.53139907588076
46,97.78537464439958
47,98.66583043534429
48,101.12724402565934
49,100.53154825277883
50,98.93370518663608
51,100.98848309270619
52,98.64369713417318
53,100.04436600842047
54,102.15466757622244
55,98.25115667649465
56,99.79458545929171
57,103.17497828898246
58,99.38115813881437
59,101.41420951993837
60,99.979225122538
61,98.21930900543906
62,101.40626202846825
63,97.48111358518338
64,97.81713751344401
65,101.45200814197464
66,98.62835702388911
67,96.5924919573418
68,99.02492547987632
69,103.55374550174885
70,98.6161271406612
71,97.69108820098708
72,98.1416215450051
73,97.91742683835243
74,100.64091614361689
75,98.99039804871389
76,96.19318080883032
77,98.19994701929647
78,98.60995212844814
79,100.15231840133914
80,100.617654123982
81,99.7452449651656
82,99.51560489542355
83,96.43878783176984
84,98.74075004189939
85,99.8879833875372
86,101.98719732171574
87,99.99583530558013
88,100.48038043638955
89,100.35124478917905
90,101.65366113795416
91,102.84106401257955
92,98.2155287496947
93,95.95778114094884
94,99.97374671380928
95,103.212390944018
96,95.80263386617196
97,102.56321048507915
98,100.78563247230089
99,103.5931572962292
